symbol,first_obs,last_obs,history_years,n_sessions_in_window,n_traded_in_window,missing_frac,median_turnover_inr,last_price,reasons,eligible,as_of
SUPREMEIND.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,39439368.93066406,1068.728271484375,illiquid,False,2020-01-01
SUZLON.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,74693737.00352764,1.7446060180664062,illiquid;low_price,False,2020-01-01
TATACONSUM.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,502822804.75328827,306.7143249511719,,True,2020-01-01
TATAELXSI.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,485805773.4787903,762.4163818359375,,True,2020-01-01
TATAPOWER.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,406563609.607111,53.27758026123047,,True,2020-01-01
TATASTEEL.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,4311243712.393284,38.45708465576172,,True,2020-01-01
TCS.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,5413912106.058594,1831.1097412109375,,True,2020-01-01
TECHM.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,1830900472.5091858,587.353759765625,,True,2020-01-01
TIINDIA.NS,2017-11-02,2020-01-01,2.163,252,252,0.0,14947943.798706055,482.353271484375,short_history;illiquid,False,2020-01-01
TITAN.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,2066377536.875,1129.000244140625,,True,2020-01-01
TMPV.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,4216094870.858612,179.69705200195312,,True,2020-01-01
TORNTPHARM.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,361555722.9359131,843.2841796875,,True,2020-01-01
TRENT.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,51770173.046447754,526.402587890625,illiquid,False,2020-01-01
TVSMOTOR.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,667870706.5383911,451.71905517578125,,True,2020-01-01
ULTRACEMCO.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,1693718232.1958008,3863.89697265625,,True,2020-01-01
UNIONBANK.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,663174312.6255531,45.761131286621094,,True,2020-01-01
UNITDSPR.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,755340361.5715027,580.0045166015625,,True,2020-01-01
UNOMINDA.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,37003696.437690735,175.5745391845703,illiquid,False,2020-01-01
UPL.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,1509279905.458969,547.081787109375,,True,2020-01-01
VBL.NS,2016-11-08,2020-01-01,3.146,252,252,0.0,81627314.00061417,60.97697067260742,illiquid,False,2020-01-01
VEDL.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,1687252589.8485107,65.05530548095703,,True,2020-01-01
VOLTAS.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,694279540.7116089,630.958740234375,,True,2020-01-01
WIPRO.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,1111367820.3758621,112.42520141601562,,True,2020-01-01
YESBANK.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,11192816147.786623,46.650001525878906,,True,2020-01-01
ZYDUSLIFE.NS,2015-01-01,2020-01-01,4.999,252,252,0.0,325931426.49845886,241.99916076660156,,True,2020-01-01
360ONE.NS,2019-09-19,2020-07-01,0.783,192,192,0.0,10733290.919555664,206.07363891601562,short_history;illiquid,False,2020-07-01
ABB.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,74848657.6105957,914.08642578125,illiquid,False,2020-07-01
ABCAPITAL.NS,2017-09-01,2020-07-01,2.831,252,252,0.0,130730974.3073883,64.30000305175781,short_history;illiquid,False,2020-07-01
ADANIENSOL.NS,2015-07-31,2020-07-01,4.92,252,252,0.0,44176272.96498108,264.0,illiquid,False,2020-07-01
ADANIENT.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,623285228.1215668,157.1977081298828,,True,2020-07-01
ADANIGREEN.NS,2018-06-18,2020-07-01,2.037,252,252,0.0,117280079.54290771,340.95001220703125,short_history;illiquid,False,2020-07-01
ADANIPORTS.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1046200577.1496582,332.33203125,,True,2020-07-01
ADANIPOWER.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,467423675.0286603,7.179999828338623,low_price,False,2020-07-01
ALKEM.NS,2015-12-23,2020-07-01,4.523,252,252,0.0,142519578.40979004,2209.966796875,illiquid,False,2020-07-01
AMBER.NS,2018-01-30,2020-07-01,2.418,252,252,0.0,46606797.701416016,1442.199951171875,short_history;illiquid,False,2020-07-01
AMBUJACEM.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,649372841.3700409,172.43992614746094,,True,2020-07-01
ANGELONE.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
APLAPOLLO.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,42080935.77018738,159.80294799804688,illiquid,False,2020-07-01
APOLLOHOSP.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1019013426.7706909,1298.9847412109375,,True,2020-07-01
ASHOKLEY.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1788146217.6553268,21.663490295410156,,True,2020-07-01
ASIANPAINT.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2473193984.5317993,1597.951416015625,,True,2020-07-01
ASTRAL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,81143148.63153076,531.1464233398438,illiquid,False,2020-07-01
AUBANK.NS,2017-07-11,2020-07-01,2.973,252,252,0.0,246500685.41516113,277.5908508300781,short_history;illiquid,False,2020-07-01
AUROPHARMA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1894655928.5236511,749.66455078125,,True,2020-07-01
AXISBANK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,7423214746.904297,431.1160583496094,,True,2020-07-01
BAJAJ-AUTO.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1411900491.0074463,2450.827880859375,,True,2020-07-01
BAJAJFINSV.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2830094230.20813,615.0253295898438,,True,2020-07-01
BAJAJHLDNG.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,85080441.73742676,2336.853759765625,illiquid,False,2020-07-01
BAJFINANCE.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,7528694675.79071,287.58538818359375,,True,2020-07-01
BANDHANBNK.NS,2018-03-27,2020-07-01,2.264,252,252,0.0,1143315303.7724762,314.5397033691406,short_history,False,2020-07-01
BANKBARODA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2105610686.7719193,44.1392707824707,,True,2020-07-01
BANKINDIA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,242107626.5404892,42.68843460083008,illiquid,False,2020-07-01
BDL.NS,2018-03-23,2020-07-01,2.275,252,252,0.0,13948241.296875,148.3311309814453,short_history;illiquid,False,2020-07-01
BEL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,949568339.0218906,26.713272094726562,,True,2020-07-01
BHARATFORG.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,633021036.28656,324.5771484375,,True,2020-07-01
BHARTIARTL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,5758940000.124344,528.8009643554688,,True,2020-07-01
BHEL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,700709118.4278889,35.45888900756836,,True,2020-07-01
BIOCON.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1027446082.4122772,384.0750732421875,,True,2020-07-01
BLUESTARCO.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,32907119.75540161,239.59864807128906,illiquid,False,2020-07-01
BOSCHLTD.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,261705960.6665039,10356.3486328125,,True,2020-07-01
BPCL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2582238007.7314606,128.5713348388672,,True,2020-07-01
BRITANNIA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1458513159.484375,3150.579345703125,,True,2020-07-01
BSE.NS,2017-02-03,2020-07-01,3.406,252,252,0.0,53349240.94017792,47.49097442626953,illiquid,False,2020-07-01
CAMS.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
CANBK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1434561731.4930344,17.858354568481445,low_price,False,2020-07-01
CDSL.NS,2017-06-30,2020-07-01,3.003,252,252,0.0,71215825.13339233,129.01266479492188,illiquid,False,2020-07-01
CGPOWER.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,7673995.755026579,8.84119701385498,illiquid;low_price,False,2020-07-01
CHOLAFIN.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,520457643.7292023,194.34153747558594,,True,2020-07-01
CIPLA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1319949087.3895874,598.408447265625,,True,2020-07-01
COALINDIA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1445826912.2610168,79.32752990722656,,True,2020-07-01
COCHINSHIP.NS,2017-08-11,2020-07-01,2.888,252,252,0.0,37856467.55983734,124.26663970947266,short_history;illiquid,False,2020-07-01
COFORGE.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,563212252.9485321,258.8337097167969,,True,2020-07-01
COLPAL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,784296063.581543,1195.9447021484375,,True,2020-07-01
CONCOR.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,591204066.6726685,381.41741943359375,,True,2020-07-01
CROMPTON.NS,2016-05-13,2020-07-01,4.134,252,252,0.0,177197049.86340332,224.64569091796875,illiquid,False,2020-07-01
CUMMINSIND.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,307582527.7315979,357.49383544921875,,True,2020-07-01
DABUR.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,955043881.5499115,433.9573974609375,,True,2020-07-01
DALBHARAT.NS,2018-12-21,2020-07-01,1.528,252,252,0.0,82836365.8515625,680.0559692382812,short_history;illiquid,False,2020-07-01
DELHIVERY.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
DIVISLAB.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1007369932.6202393,2165.1669921875,,True,2020-07-01
DIXON.NS,2017-09-18,2020-07-01,2.784,252,252,0.0,128206849.8652649,1172.2352294921875,short_history;illiquid,False,2020-07-01
DLF.NS,2015-01-01,2020-07-01,5.498,252,251,0.004,1641002477.1694336,142.52149963378906,,True,2020-07-01
DMART.NS,2017-03-21,2020-07-01,3.28,252,252,0.0,793526223.5,2289.35009765625,,True,2020-07-01
DRREDDY.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2037111983.732605,748.4843139648438,,True,2020-07-01
EICHERMOT.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2947324380.2911377,1736.26220703125,,True,2020-07-01
ETERNAL.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
FEDERALBNK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,964758152.8555565,50.67912673950195,,True,2020-07-01
FORCEMOT.NS,2019-08-19,2020-07-01,0.868,213,213,0.0,30166280.37841797,916.2412109375,short_history;illiquid,False,2020-07-01
FORTIS.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,126141130.33433533,121.7033462524414,illiquid,False,2020-07-01
GAIL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1230347797.6403847,53.463253021240234,,True,2020-07-01
GLENMARK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,645266180.4213867,425.3085632324219,,True,2020-07-01
GMRAIRPORT.NS,2015-01-01,2020-07-01,5.498,252,251,0.004,246726194.815876,18.514080047607422,illiquid;low_price,False,2020-07-01
GODFRYPHLP.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,87769413.25616455,293.6968078613281,illiquid,False,2020-07-01
GODREJCP.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,761913457.4578552,660.047607421875,,True,2020-07-01
GODREJPROP.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,244135881.86709595,852.330078125,illiquid,False,2020-07-01
GRASIM.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1334391270.3586426,591.316162109375,,True,2020-07-01
GVT&D.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,4132228.6421203613,72.89840698242188,illiquid,False,2020-07-01
HAL.NS,2018-04-02,2020-07-01,2.248,252,252,0.0,11886480.189208984,340.6424865722656,short_history;illiquid,False,2020-07-01
HAVELLS.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,894854485.2219543,552.7095947265625,,True,2020-07-01
HCLTECH.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2011015360.5217438,431.8247375488281,,True,2020-07-01
HDFCAMC.NS,2018-08-06,2020-07-01,1.903,252,252,0.0,1025342089.0761719,1090.3636474609375,short_history,False,2020-07-01
HDFCBANK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,9409814953.172852,505.2960510253906,,True,2020-07-01
HDFCLIFE.NS,2017-11-17,2020-07-01,2.62,252,252,0.0,1690254654.3566284,539.4414672851562,short_history,False,2020-07-01
HEROMOTOCO.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2364811926.5703125,2053.35302734375,,True,2020-07-01
HINDALCO.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1483633028.0359726,140.9349365234375,,True,2020-07-01
HINDPETRO.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1191107181.7932281,107.62884521484375,,True,2020-07-01
HINDUNILVR.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,3396584220.210449,1954.7481689453125,,True,2020-07-01
HINDZINC.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,121085963.8958664,117.87308502197266,illiquid,False,2020-07-01
ICICIBANK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,9995588188.637558,349.1610107421875,,True,2020-07-01
ICICIGI.NS,2017-09-27,2020-07-01,2.76,252,252,0.0,600019518.625,1214.767333984375,short_history,False,2020-07-01
ICICIPRULI.NS,2016-09-29,2020-07-01,3.754,252,252,0.0,985246247.8649597,414.93951416015625,,True,2020-07-01
IDEA.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1046981025.4104292,10.149999618530273,low_price,False,2020-07-01
IDFCFIRSTB.NS,2015-11-06,2020-07-01,4.652,252,252,0.0,639670724.161377,26.18710708618164,,True,2020-07-01
IEX.NS,2017-10-23,2020-07-01,2.689,252,252,0.0,43581445.07219124,54.6171875,short_history;illiquid,False,2020-07-01
INDHOTEL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,141755962.716156,74.96538543701172,illiquid,False,2020-07-01
INDIANB.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,127790118.01230621,56.29314422607422,illiquid,False,2020-07-01
INDIGO.NS,2015-11-10,2020-07-01,4.641,252,252,0.0,1979664740.4516602,993.9703369140625,,True,2020-07-01
INDUSINDBK.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,7638950280.573853,474.7919616699219,,True,2020-07-01
INDUSTOWER.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1187342331.7111816,183.0186309814453,,True,2020-07-01
INFY.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,5735725728.5,623.9564819335938,,True,2020-07-01
INOXWIND.NS,2015-04-09,2020-07-01,5.229,252,252,0.0,5084076.336940765,10.012499809265137,illiquid;low_price,False,2020-07-01
IOC.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1392233068.7949257,37.58603286743164,,True,2020-07-01
IREDA.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
IRFC.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
ITC.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,3425609391.406746,143.8422393798828,,True,2020-07-01
JINDALSTEL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,2484082663.8691254,151.3363800048828,,True,2020-07-01
JIOFIN.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
JSWENERGY.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,45185954.56547928,46.18317413330078,illiquid,False,2020-07-01
JSWSTEEL.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1789997877.61512,178.30812072753906,,True,2020-07-01
JUBLFOOD.NS,2015-01-01,2020-07-01,5.498,252,252,0.0,1415844814.382782,335.07635498046875,,True,2020-07-01
KALYANKJIL.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
KAYNES.NS,,,0.0,0,0,1.0,0.0,,no_data,False,2020-07-01
